cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,curated_image,Tags,city,differentiating_tags,common_tags,differentiating_tags_str,common_tags_str
348239,DP551,Visaero,For more info visit https://visaero.com/,travel,https://dpimages.crayondata.com/high-res-image/resized/listing_image.webp,insurance-services|in-store|financial-institution|business|real-estate|automobile-products|manufacturer|gas-station|logistics|distributor-and-dealers,all,"['insurance-services', 'in-store', 'financial-institution', 'business', 'real-estate', 'automobile-products', 'manufacturer', 'gas-station', 'logistics', 'distributor-and-dealers']","['airport-transportation', 'shuttle-service', 'swimming-pool', 'room-service', 'tv', 'family-room', 'concierge', 'eat-outs', 'free-internet', 'kids-and-family', 'air-conditioner', 'couple', 'non-smoking-room', 'modern-design', 'large-group', '24-by-7-support', 'suite', 'banquet-hall', 'free-parking', 'currency-exchange', 'laundry-service', 'hotel', 'mini-bar', 'restaurant', 'free-toiletries', 'landmark', 'sun-terrace', 'double-room', 'bathrobe', 'house-keeping', 'bar', 'pool-bar', 'luggage-storage']",insurance-services|in-store|financial-institution|business|real-estate|automobile-products|manufacturer|gas-station|logistics|distributor-and-dealers,airport-transportation|shuttle-service|swimming-pool|room-service|tv|family-room|concierge|eat-outs|free-internet|kids-and-family|air-conditioner|couple|non-smoking-room|modern-design|large-group|24-by-7-support|suite|banquet-hall|free-parking|currency-exchange|laundry-service|hotel|mini-bar|restaurant|free-toiletries|landmark|sun-terrace|double-room|bathrobe|house-keeping|bar|pool-bar|luggage-storage
348238,AC3008,Wondergifts,For more info visit https://www.wondergifts.ae/,retail stores,https://dpimages.crayondata.com/high-res-image/resized/Wondergifts_Image.webp,online-and-in-store|travel-agencies-and-operators|air-ticket-booking|hotel-booking|travel-agency|tour-operator,all,"['travel-agencies-and-operators', 'air-ticket-booking', 'hotel-booking', 'travel-agency', 'tour-operator']","['online-and-in-store', 'regular-retail-store', 'basic-service']",travel-agencies-and-operators|air-ticket-booking|hotel-booking|travel-agency|tour-operator,online-and-in-store|regular-retail-store|basic-service
349770,HDFC25872,Al Qubtan - Sheraton Sharjah Beach Resort & Spa,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/AlQubtan_Img_rs.webp,restaurant|couple-friendly|dinner|dine-in|international-cuisine|large-group-friendly|lunch|buffet|casual-dining|local-cuisine|breakfast,Sharjah,"['local-cuisine', 'lunch', 'dinner', 'international-cuisine', 'buffet', 'breakfast', 'large-group-friendly']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",local-cuisine|lunch|dinner|international-cuisine|buffet|breakfast|large-group-friendly,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
349767,BO1677,Fun Robotics,For more info visit store directly,personal service providers,https://dpimages.crayondata.com/high-res-image/resized/Fun_Robotics_Image.webp,learning-center|education-services|education-services,Dubai,"['learning-center', 'education-services']",[],learning-center|education-services,
349771,LL1805,Time House,For more info visit store directly,retail stores,https://dpimages.crayondata.com/high-res-image/resized/TH_Image.webp,watch-store|luxury-watches|fitness-watches|online-and-in-store|designer-label|boutique-store|accessories-store|fashion-watches|smart-watches,Ajman,"['watch-store', 'fitness-watches', 'designer-label', 'smart-watches', 'luxury-watches', 'boutique-store', 'fashion-watches', 'accessories-store']","['online-and-in-store', 'regular-retail-store', 'basic-service']",watch-store|fitness-watches|designer-label|smart-watches|luxury-watches|boutique-store|fashion-watches|accessories-store,online-and-in-store|regular-retail-store|basic-service
349772,LL1805,Time House,For more info visit store directly,retail stores,https://dpimages.crayondata.com/high-res-image/resized/TH_Image.webp,watch-store|luxury-watches|fitness-watches|online-and-in-store|designer-label|boutique-store|accessories-store|fashion-watches|smart-watches,all,"['watch-store', 'fitness-watches', 'designer-label', 'smart-watches', 'luxury-watches', 'boutique-store', 'fashion-watches', 'accessories-store']","['online-and-in-store', 'regular-retail-store', 'basic-service']",watch-store|fitness-watches|designer-label|smart-watches|luxury-watches|boutique-store|fashion-watches|accessories-store,online-and-in-store|regular-retail-store|basic-service
350010,LL268,2XL Home,"Established in 2000, 2XL Home is a UAE-based retail company renowned for its luxury home furniture. The Emirati brand features a series of beautifully crafted contemporary collections that align perfectly with your modern home setting. Inspired by the classic French design, the 2XL Home brings a refined look that blends well with any premium lifestyle.",retail stores,https://dpimages.crayondata.com/high-res-image/resized/2xl_image001.webp,online-and-in-store|home-furnishings|home-and-kitchen|regional|basic-service|furniture|delivery-service|regular-retail-store,Al Ain,"['regional', 'home-furnishings', 'furniture', 'home-and-kitchen', 'delivery-service']","['online-and-in-store', 'regular-retail-store', 'basic-service']",regional|home-furnishings|furniture|home-and-kitchen|delivery-service,online-and-in-store|regular-retail-store|basic-service
317275,LL1550,Armeria Restaurant - Millennium Al Rawdah Hotel,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/Armeria_Img003.webp,restaurant|couple-friendly|dinner|dine-in|international-cuisine|large-group-friendly|lunch|buffet|casual-dining|local-cuisine|breakfast,Abu Dhabi,"['local-cuisine', 'lunch', 'dinner', 'international-cuisine', 'buffet', 'breakfast', 'large-group-friendly']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",local-cuisine|lunch|dinner|international-cuisine|buffet|breakfast|large-group-friendly,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
350008,LL1835,Bach Cafe,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/bach_img01.webp,general|couple-friendly|average-pricing|accepts-cards|dine-in|large-group-friendly|wifi|take-away|casual-dining|cafe|breakfast|basic-design,Abu Dhabi,"['cafe', 'basic-design', 'wifi', 'general', 'average-pricing', 'breakfast', 'large-group-friendly']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",cafe|basic-design|wifi|general|average-pricing|breakfast|large-group-friendly,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
349764,LL1826,Fun Block,For more info visit store directly,entertainment,https://dpimages.crayondata.com/high-res-image/resized/FB_Image_01.webp,theme-parks|amusement-parks|landmarks-and-points-of-interest,Sharjah,"['theme-parks', 'amusement-parks', 'landmarks-and-points-of-interest']",['sports-and-recreation'],theme-parks|amusement-parks|landmarks-and-points-of-interest,sports-and-recreation
350011,LL1790,OC Home,For more info visit store directly,retail stores,https://dpimages.crayondata.com/high-res-image/resized/OC_home_Image001.webp,online-and-in-store|home-furnishings|home-and-kitchen|regional|basic-service|furniture|delivery-service|regular-retail-store,Dubai,"['regional', 'home-furnishings', 'furniture', 'home-and-kitchen', 'delivery-service']","['online-and-in-store', 'regular-retail-store', 'basic-service']",regional|home-furnishings|furniture|home-and-kitchen|delivery-service,online-and-in-store|regular-retail-store|basic-service
350009,LL1841,Tauji Restaurant,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/Tauji_Img.webp,restaurant|couple-friendly|dinner|dine-in|international-cuisine|large-group-friendly|lunch|buffet|casual-dining|local-cuisine|breakfast,Dubai,"['local-cuisine', 'lunch', 'dinner', 'international-cuisine', 'buffet', 'breakfast', 'large-group-friendly']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",local-cuisine|lunch|dinner|international-cuisine|buffet|breakfast|large-group-friendly,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
352356,LL1854,Aya Universe,For more info visit store directly,entertainment,https://dpimages.crayondata.com/high-res-image/resized/AYA_Image.webp,online games|sports-and-recreation|fun-&-games|online-music|online|indoor-games,Dubai,"['online games', 'fun-&-games', 'online-music', 'online', 'indoor-games']",['sports-and-recreation'],online games|fun-&-games|online-music|online|indoor-games,sports-and-recreation
352286,LL1846,Erth Abu Dhabi,For more info visit store directly,travel,https://dpimages.crayondata.com/high-res-image/resized/erth_img.webp,online games|sports-and-recreation|fun-&-games|online-music|online|indoor-games,Abu Dhabi,"['online games', 'sports-and-recreation', 'fun-&-games', 'online-music', 'online', 'indoor-games']","['airport-transportation', 'shuttle-service', 'swimming-pool', 'room-service', 'tv', 'family-room', 'concierge', 'eat-outs', 'free-internet', 'kids-and-family', 'air-conditioner', 'couple', 'non-smoking-room', 'modern-design', 'large-group', '24-by-7-support', 'suite', 'banquet-hall', 'free-parking', 'currency-exchange', 'laundry-service', 'hotel', 'mini-bar', 'restaurant', 'free-toiletries', 'landmark', 'sun-terrace', 'double-room', 'bathrobe', 'house-keeping', 'bar', 'pool-bar', 'luggage-storage']",online games|sports-and-recreation|fun-&-games|online-music|online|indoor-games,airport-transportation|shuttle-service|swimming-pool|room-service|tv|family-room|concierge|eat-outs|free-internet|kids-and-family|air-conditioner|couple|non-smoking-room|modern-design|large-group|24-by-7-support|suite|banquet-hall|free-parking|currency-exchange|laundry-service|hotel|mini-bar|restaurant|free-toiletries|landmark|sun-terrace|double-room|bathrobe|house-keeping|bar|pool-bar|luggage-storage
352355,LL1856,Farideh Restaurant,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/Farideh_Image.webp,lunch-and-dinner|restaurant|afghani-cuisine|middle-eastern-cuisine|casual-dining|indian-cuisine,Dubai,"['afghani-cuisine', 'indian-cuisine', 'lunch-and-dinner', 'middle-eastern-cuisine']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",afghani-cuisine|indian-cuisine|lunch-and-dinner|middle-eastern-cuisine,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
352354,LL1857,Golftec ,For more info visit store directly,entertainment,https://dpimages.crayondata.com/high-res-image/resized/Golftec_Image.webp,outdoor-sports|sports-and-recreation|kids|adult,Dubai,"['outdoor-sports', 'adult', 'kids']",['sports-and-recreation'],outdoor-sports|adult|kids,sports-and-recreation
352259,OM32,Lego,For more info visit https://www.lego.me/en-ae,retail stores,https://dpimages.crayondata.com/high-res-image/resized/Lego_Offer0103.webp,toys|specialty-store|toys-and-games|basic-service|international|large-product-range|standalone-store|games|delivery-service|online-and-in-store,all,"['games', 'standalone-store', 'specialty-store', 'toys', 'toys-and-games', 'international', 'delivery-service', 'large-product-range']","['online-and-in-store', 'regular-retail-store', 'basic-service']",games|standalone-store|specialty-store|toys|toys-and-games|international|delivery-service|large-product-range,online-and-in-store|regular-retail-store|basic-service
352357,LL1858,Only Ethikal,For more info visit https://onlyethikal.com/,retail stores,https://dpimages.crayondata.com/high-res-image/resized/OnlyEthikal_Image.webp,dresses|occasional-clothing|clothing-store|basic-service|in-store|women's-clothing|boutique-store,all,"['in-store', ""women's-clothing"", 'boutique-store', 'dresses', 'occasional-clothing', 'clothing-store']","['online-and-in-store', 'regular-retail-store', 'basic-service']",in-store|women's-clothing|boutique-store|dresses|occasional-clothing|clothing-store,online-and-in-store|regular-retail-store|basic-service
352285,LL1850,Sustainabite Cafe,For more info visit store directly,dining,https://dpimages.crayondata.com/high-res-image/resized/scafe_image.webp,dine-in|accepts-cards|casual-dining|breakfast|cafe|wifi|other-design|general,Dubai,"['other-design', 'cafe', 'wifi', 'general', 'breakfast']","['accepts-cards', 'couple-friendly', 'dine-in', 'restaurant', 'casual-dining', 'take-away']",other-design|cafe|wifi|general|breakfast,accepts-cards|couple-friendly|dine-in|restaurant|casual-dining|take-away
354034,DT440,H10 Madison Barcelona,For more info click on the whatsapp link,travel,https://dpimages.crayondata.com/high-res-image/resized/h10img.webp,non-smoking-room|double-room|shuttle-service|free-parking|budget-traveller|suite|sun-terrace|air-conditioner|restaurant|sea-view|family-room|hot-tub|quadruple-room|hotel|single-room|landmark|4-star|jacuzzi|large-group|tv|bar|airport|kids-and-family|beach|backpacker|airport-transportation|pool-bar|garden|luggage-storage|couple|laundry-service|tour-desk|free-internet|swimming-pool,all,"['budget-traveller', 'hot-tub', 'quadruple-room', 'single-room', 'jacuzzi', 'sea-view', 'backpacker', '4-star', 'airport', 'beach', 'garden', 'tour-desk']","['airport-transportation', 'shuttle-service', 'swimming-pool', 'room-service', 'tv', 'family-room', 'concierge', 'eat-outs', 'free-internet', 'kids-and-family', 'air-conditioner', 'couple', 'non-smoking-room', 'modern-design', 'large-group', '24-by-7-support', 'suite', 'banquet-hall', 'free-parking', 'currency-exchange', 'laundry-service', 'hotel', 'mini-bar', 'restaurant', 'free-toiletries', 'landmark', 'sun-terrace', 'double-room', 'bathrobe', 'house-keeping', 'bar', 'pool-bar', 'luggage-storage']",budget-traveller|hot-tub|quadruple-room|single-room|jacuzzi|sea-view|backpacker|4-star|airport|beach|garden|tour-desk,airport-transportation|shuttle-service|swimming-pool|room-service|tv|family-room|concierge|eat-outs|free-internet|kids-and-family|air-conditioner|couple|non-smoking-room|modern-design|large-group|24-by-7-support|suite|banquet-hall|free-parking|currency-exchange|laundry-service|hotel|mini-bar|restaurant|free-toiletries|landmark|sun-terrace|double-room|bathrobe|house-keeping|bar|pool-bar|luggage-storage
354036,DT443,Hotel Riu Plaza Espana  Madrid,For more info click on the whatsapp link,travel,https://dpimages.crayondata.com/high-res-image/resized/Hotel_Riu_Plaza_Espana_IMG2.webp,non-smoking-room|double-room|shuttle-service|free-parking|budget-traveller|suite|sun-terrace|air-conditioner|restaurant|sea-view|family-room|hot-tub|quadruple-room|hotel|single-room|landmark|4-star|jacuzzi|large-group|tv|bar|airport|kids-and-family|beach|backpacker|airport-transportation|pool-bar|garden|luggage-storage|couple|laundry-service|tour-desk|free-internet|swimming-pool,all,"['budget-traveller', 'hot-tub', 'quadruple-room', 'single-room', 'jacuzzi', 'sea-view', 'backpacker', '4-star', 'airport', 'beach', 'garden', 'tour-desk']","['airport-transportation', 'shuttle-service', 'swimming-pool', 'room-service', 'tv', 'family-room', 'concierge', 'eat-outs', 'free-internet', 'kids-and-family', 'air-conditioner', 'couple', 'non-smoking-room', 'modern-design', 'large-group', '24-by-7-support', 'suite', 'banquet-hall', 'free-parking', 'currency-exchange', 'laundry-service', 'hotel', 'mini-bar', 'restaurant', 'free-toiletries', 'landmark', 'sun-terrace', 'double-room', 'bathrobe', 'house-keeping', 'bar', 'pool-bar', 'luggage-storage']",budget-traveller|hot-tub|quadruple-room|single-room|jacuzzi|sea-view|backpacker|4-star|airport|beach|garden|tour-desk,airport-transportation|shuttle-service|swimming-pool|room-service|tv|family-room|concierge|eat-outs|free-internet|kids-and-family|air-conditioner|couple|non-smoking-room|modern-design|large-group|24-by-7-support|suite|banquet-hall|free-parking|currency-exchange|laundry-service|hotel|mini-bar|restaurant|free-toiletries|landmark|sun-terrace|double-room|bathrobe|house-keeping|bar|pool-bar|luggage-storage
